"","X1","X2"
"1",2.34594308861953,3.17491684658693
"2",0.98227772162301,1.72522713212271
"3",0.955776997853299,3.99775237143893
"4",-0.221298239624894,3.24042733917586
"5",0.856028772902285,4.28235906276545
"6",0.990502410002856,3.63369597718753
"7",0.403906730155962,2.98434097458477
"8",0.749827495565216,4.14541655174125
"9",-0.759507750288319,2.71241214006756
"10",1.78265893605169,2.53480496537458
"11",-0.653356509667081,2.85796071880236
"12",0.567238364823929,2.61909842955934
"13",1.07071650624964,3.97749003876717
"14",0.878609849176688,3.82159975554783
"15",-0.190661918183715,3.14518802314523
"16",-0.418752794639605,2.71849939179887
"17",-0.345901692927163,2.68738237008718
"18",-4.4169740214342,-0.341946499662237
"19",0.643035038848035,4.36760932987403
"20",0.997120935662621,3.49283202654549
"21",-0.664847454516547,1.54824184355555
"22",0.756803139003422,1.95583725423329
"23",0.846747996446157,3.16951800619221
"24",0.774450289736504,3.06139084479632
"25",-0.521357541552274,3.02925585012825
"26",0.541950967702124,1.64414123047601
"27",2.10430023540158,3.13035598101652
"28",1.88412750824453,3.19748618203594
"29",-4.25709438008462,-0.464781499420714
"30",0.575805003039928,3.60963449277373
"31",0.281079437381336,2.86311022468173
"32",2.12489461157693,2.73479016574245
"33",1.95854905024538,3.1156462240214
"34",2.16680600352901,2.88873126508692
"35",0.0470991080944607,2.28103450776335
"36",-1.12700193241906,0.612900626157061
"37",2.41494954883921,3.06164790608099
"38",2.60370848709615,2.97540741407952
"39",1.12790097639108,3.4784358542565
"40",2.69460152853208,2.91391423043713
"41",-0.0283375261700333,1.75700852275807
"42",-0.249421500494593,1.86050371869279
"43",1.30112536833582,3.81474502376054
"44",-0.619433059764195,2.14044942958278
"45",-0.578418795317431,-2.13456261641094
"46",0.0651701213080562,1.66474716845193
"47",-0.106812856268528,1.73967876650389
"48",-0.867795728021923,1.97344218697953
"49",-0.532405549761201,2.51160334581241
"50",1.99270844648268,2.87384134209962
"51",-0.111226456893274,2.05480894623818
"52",-0.911285780545625,1.81948884507565
"53",0.587941793337681,4.30785129510733
"54",0.901893939630813,4.0986231919164
"55",-1.1127398095002,0.556191566063938
"56",-0.172564970374721,2.13372476590176
"57",-4.43435293731772,-0.289470640843255
"58",0.0968095024836551,0.497790314877984
"59",-3.5906130979798,-0.699872544337453
"60",-2.94586709722827,-1.64776170383572
"61",-2.76690801972582,-1.49127871442127
"62",-2.81169807816205,-1.66480435941989
"63",-3.3440516008316,-1.51764165282181
"64",-2.66487632629611,-2.42079161437846
"65",-3.57424386642114,-1.2620790814709
"66",-4.76891777524147,-0.335220770695987
"67",-3.00680660049792,-2.4428922259349
"68",-4.31297887737107,0.072361714049244
"69",-4.17268269403852,-0.770423680457194
"70",2.48659862934261,2.11716345086815
